,0,1,2,3,4,5,6
351,廣播,00968211v,diffuse,diffuse%2:32:00::,VERB,bn:00084119v,False
352,廣播,00968211v,disperse,disperse%2:32:00::,VERB,bn:00084119v,False
353,廣播,00968211v,pass_around,pass_around%2:32:00::,VERB,bn:00084119v,False
354,廣播,00973056v,beam,beam%2:32:00::,VERB,bn:00082493v,False
355,廣播,00973056v,transmit,transmit%2:32:00::,VERB,bn:00082493v,False
356,景,03010057n,charterhouse,charterhouse%1:06:00::,NOUN,bn:00017911n,False
357,舒適,14445379n,comfort,comfort%1:26:00::,NOUN,bn:00020912n,True
358,舒適,14445379n,comfortableness,comfortableness%1:26:00::,NOUN,bn:00020912n,False
359,舒適,14446298n,coziness,coziness%1:26:00::,NOUN,bn:00022965n,False
360,舒適,14446298n,cosiness,cosiness%1:26:00::,NOUN,bn:00022965n,False
361,舒適,03114379n,cosy,cosy%1:06:00::,NOUN,bn:00023035n,False
362,舒適,03114379n,tea_cosy,tea_cosy%1:06:00::,NOUN,bn:00023035n,False
363,舒適,03114379n,cozy,cozy%1:06:00::,NOUN,bn:00023035n,False
364,舒適,03144365n,cubby,cubby%1:06:00::,NOUN,bn:00024256n,False
365,舒適,03114379n,tea_cozy,tea_cozy%1:06:00::,NOUN,bn:00023035n,False
366,舒適,03144365n,cubbyhole,cubbyhole%1:06:01::,NOUN,bn:00024256n,False
367,舒適,03144365n,snuggery,snuggery%1:06:00::,NOUN,bn:00024256n,False
368,舒適,03144365n,snug,snug%1:06:00::,NOUN,bn:00024256n,False
369,舒適,14446298n,snugness,snugness%1:26:00::,NOUN,bn:00022965n,False
370,舒適,14491889n,ease,ease%1:26:01::,NOUN,bn:00020915n,False
371,舒適,14445749n,relief,relief%1:26:00::,NOUN,bn:00029455n,False
372,舒適,14445749n,ease,ease%1:26:02::,NOUN,bn:00029455n,True
373,舒適,14491889n,comfort,comfort%1:26:01::,NOUN,bn:00020915n,False
374,舒適,00476819a,comfortable,comfortable%3:00:00::,ADJ,bn:00100067a,False
375,舒適,00476819a,comfy,comfy%3:00:00::,ADJ,bn:00100067a,False
376,介紹,07217349n,presentation,presentation%1:10:02::,NOUN,bn:00047287n,False
377,介紹,07217349n,introduction,introduction%1:10:01::,NOUN,bn:00047287n,False
378,介紹,07217349n,intro,intro%1:10:00::,NOUN,bn:00047287n,False
379,介紹,02078591v,bring_in,bring_in%2:38:00::,VERB,bn:00084088v,False
380,介紹,00901103v,introduce,introduce%2:32:00::,VERB,bn:00082273v,False
381,介紹,00901103v,acquaint,acquaint%2:32:00::,VERB,bn:00082273v,False
382,介紹,02722663v,present,present%2:42:00::,VERB,bn:00091868v,False
383,介紹,02722663v,pose,pose%2:42:00::,VERB,bn:00091868v,False
384,介紹,02078591v,introduce,introduce%2:38:00::,VERB,bn:00084088v,False
385,介紹,00901103v,present,present%2:32:01::,VERB,bn:00082273v,False
386,說話,07109196n,speech,speech%1:10:00::,NOUN,bn:00049911n,True
387,說話,07109196n,speech_communication,speech_communication%1:10:00::,NOUN,bn:00049911n,False
388,說話,07109196n,spoken_communication,spoken_communication%1:10:00::,NOUN,bn:00049911n,False
389,說話,07109196n,spoken_language,spoken_language%1:10:00::,NOUN,bn:00049911n,False
390,說話,07109196n,oral_communication,oral_communication%1:10:00::,NOUN,bn:00049911n,False
391,說話,07135734n,talk,talk%1:10:00::,NOUN,bn:00075965n,True
392,說話,07135734n,talking,talking%1:10:00::,NOUN,bn:00075965n,False
393,說話,07109196n,language,language%1:10:01::,NOUN,bn:00049911n,False
394,說話,07109196n,voice_communication,voice_communication%1:10:00::,NOUN,bn:00049911n,False
395,說話,01009240v,state,state%2:32:00::,VERB,bn:00093287v,False
396,說話,01009240v,say,say%2:32:00::,VERB,bn:00093287v,False
397,說話,01009240v,tell,tell%2:32:04::,VERB,bn:00093287v,False
398,說話,00963570v,speak,speak%2:32:02::,VERB,bn:00094090v,False
399,說話,00963570v,talk,talk%2:32:03::,VERB,bn:00094090v,False
400,奴,10609325n,slave,slave%1:18:00::,NOUN,bn:00072080n,True
401,廣場,02289177n,Galleria,galleria%1:05:00::,NOUN,bn:00037098n,False
402,廣場,02289177n,genus_Galleria,genus_galleria%1:05:00::,NOUN,bn:00037098n,False
403,廣場,08619795n,plaza,plaza%1:15:00::,NOUN,bn:00062214n,False
404,廣場,08619620n,public_square,public_square%1:15:00::,NOUN,bn:00065099n,False
405,廣場,08492461n,agora,agora%1:15:00::,NOUN,bn:00002076n,False
406,廣場,08619620n,square,square%1:15:00::,NOUN,bn:00065099n,False
407,廣場,08619795n,place,place%1:15:02::,NOUN,bn:00062214n,False
408,廣場,08619795n,piazza,piazza%1:15:00::,NOUN,bn:00062214n,False
409,江,09481523n,Chang_Jiang,chang_jiang%1:17:00::,NOUN,bn:00017648n,False
410,江,09481523n,Changjiang,changjiang%1:17:00::,NOUN,bn:00017648n,False
411,江,09481523n,Chang,chang%1:17:00::,NOUN,bn:00017648n,False
412,江,09411430n,river,river%1:17:00::,NOUN,bn:00067948n,True
413,江,09481523n,Yangtze,yangtze%1:17:00::,NOUN,bn:00017648n,False
414,江,09481523n,Yangtze_River,yangtze_river%1:17:00::,NOUN,bn:00017648n,False
415,江,09481523n,Yangtze_Kiang,yangtze_kiang%1:17:00::,NOUN,bn:00017648n,False
416,當地,02756346a,local,local%3:01:01::,ADJ,bn:00106109a,False
417,銀,14654954n,silver,silver%1:27:00::,NOUN,bn:00001887n,True
418,銀,14654954n,Ag,ag%1:27:00::,NOUN,bn:00001887n,False
419,銀,14654954n,atomic_number_47,atomic_number_47%1:27:00::,NOUN,bn:00001887n,False
420,銀,04221424n,silverware,silverware%1:06:00::,NOUN,bn:00071661n,False
421,獅,02129165n,lion,lion%1:05:00::,NOUN,bn:00049156n,True
422,獅,02129165n,king_of_beasts,king_of_beasts%1:05:00::,NOUN,bn:00049156n,False
423,獅,02129165n,Panthera_leo,panthera_leo%1:05:00::,NOUN,bn:00049156n,False
424,看來,02745882v,seem,seem%2:42:00::,VERB,bn:00093457v,False
425,敏,00829170n,sensitizing,sensitizing%1:04:00::,NOUN,bn:00070510n,False
426,敏,00829170n,sensitising,sensitising%1:04:00::,NOUN,bn:00070510n,False
427,敏,09512611n,Min,min%1:18:00::,NOUN,bn:00055095n,False
428,敏,00829170n,sensitization,sensitization%1:04:00::,NOUN,bn:00070510n,False
429,敏,00829170n,sensitisation,sensitisation%1:04:00::,NOUN,bn:00070510n,False
430,找,01315613v,search,search%2:35:00::,VERB,bn:00090460v,False
431,找,01315613v,seek,seek%2:35:00::,VERB,bn:00090460v,False
432,找,01315613v,look_for,look_for%2:35:00::,VERB,bn:00090460v,False
433,意外,07301336n,accident,accident%1:11:01::,NOUN,bn:00000690n,True
434,意外,07300960n,accident,accident%1:11:00::,NOUN,bn:00000691n,False
435,意外,07298154n,surprise,surprise%1:11:00::,NOUN,bn:00075413n,False
436,意外,07300960n,stroke,stroke%1:11:02::,NOUN,bn:00000691n,False
437,意外,07300960n,fortuity,fortuity%1:11:00::,NOUN,bn:00000691n,False
438,意外,07300960n,chance_event,chance_event%1:11:00::,NOUN,bn:00000691n,False
439,意外,01338909a,accidental,accidental%5:00:00:unintended:00,ADJ,bn:00096263a,False
440,意外,01338909a,inadvertent,inadvertent%5:00:00:unintended:00,ADJ,bn:00096263a,False
441,意外,01143279a,sudden,sudden%3:00:00::,ADJ,bn:00111415a,False
442,意外,00930290a,unexpected,unexpected%3:00:00::,ADJ,bn:00112714a,False
443,意外,00353485r,haply,haply%4:02:00::,ADV,bn:00114637r,False
444,意外,00353485r,by_chance,by_chance%4:02:02::,ADV,bn:00114637r,False
445,意外,00353485r,by_luck,by_luck%4:02:00::,ADV,bn:00114637r,False
446,而,15246353n,while,while%1:28:00::,NOUN,bn:00060969n,False
447,而,15246353n,piece,piece%1:28:00::,NOUN,bn:00060969n,False
448,而,15246353n,spell,spell%1:28:01::,NOUN,bn:00060969n,False
449,而,15246353n,patch,patch%1:28:00::,NOUN,bn:00060969n,False
450,而,00098714r,rather,rather%4:02:02::,ADV,bn:00115972r,False
451,而,00098714r,instead,instead%4:02:01::,ADV,bn:00115972r,False
452,誤,07174433n,misinterpretation,misinterpretation%1:10:00::,NOUN,bn:00055303n,False
453,誤,00070965n,mistake,mistake%1:04:00::,NOUN,bn:00031485n,False
454,誤,00070965n,error,error%1:04:02::,NOUN,bn:00031485n,True
455,誤,00070965n,fault,fault%1:04:00::,NOUN,bn:00031485n,False
456,誤,07174433n,misunderstanding,misunderstanding%1:10:00::,NOUN,bn:00055303n,False
457,誤,07174433n,mistaking,mistaking%1:10:00::,NOUN,bn:00055303n,False
458,耳朵,05320899n,ear,ear%1:08:00::,NOUN,bn:00029372n,True
459,耳朵,05657718n,hearing,hearing%1:09:00::,NOUN,bn:00007120n,True
460,耳朵,05657718n,audition,audition%1:09:00::,NOUN,bn:00007120n,False
461,耳朵,05657718n,auditory_sense,auditory_sense%1:09:00::,NOUN,bn:00007120n,False
462,耳朵,05657718n,sense_of_hearing,sense_of_hearing%1:09:00::,NOUN,bn:00007120n,False
463,耳朵,05657718n,auditory_modality,auditory_modality%1:09:00::,NOUN,bn:00007120n,False
464,李,12648693n,Japanese_plum,japanese_plum%1:20:01::,NOUN,bn:00048010n,False
465,李,12648693n,Prunus_salicina,prunus_salicina%1:20:00::,NOUN,bn:00048010n,False
466,民主,06217103n,democracy,democracy%1:09:00::,NOUN,bn:00026146n,False
467,民主,08361329n,democracy,democracy%1:14:00::,NOUN,bn:00021207n,False
468,民主,08361329n,republic,republic%1:14:00::,NOUN,bn:00021207n,False
469,民主,08361329n,commonwealth,commonwealth%1:14:01::,NOUN,bn:00021207n,False
470,民主,00715140a,democratic,democratic%3:00:00::,ADJ,bn:00101148a,False
471,爽,00074790n,blunder,blunder%1:04:00::,NOUN,bn:00011428n,False
472,爽,00074790n,blooper,blooper%1:04:00::,NOUN,bn:00011428n,False
473,爽,00074790n,bloomer,bloomer%1:04:00::,NOUN,bn:00011428n,False
474,爽,00074790n,bungle,bungle%1:04:00::,NOUN,bn:00011428n,False
475,爽,00074790n,pratfall,pratfall%1:04:00::,NOUN,bn:00011428n,False
476,爽,00074790n,foul-up,foul-up%1:04:00::,NOUN,bn:00011428n,False
477,爽,00074790n,fuckup,fuckup%1:04:00::,NOUN,bn:00011428n,False
478,爽,00074790n,flub,flub%1:04:00::,NOUN,bn:00011428n,False
479,爽,00074790n,botch,botch%1:04:00::,NOUN,bn:00011428n,False
480,爽,00074790n,boner,boner%1:04:00::,NOUN,bn:00011428n,False
481,爽,00074790n,boo-boo,boo-boo%1:04:00::,NOUN,bn:00011428n,False
482,兼職,01089369a,part-time,part-time%3:00:00::,ADJ,bn:00108287a,False
483,兼職,01089369a,parttime,parttime%3:00:00::,ADJ,bn:00108287a,False
484,吃下去,01201856v,swallow,swallow%2:34:00::,VERB,bn:00088759v,False
485,吃下去,01201856v,get_down,get_down%2:34:00::,VERB,bn:00088759v,False
486,隨,01998432v,follow,follow%2:38:00::,VERB,bn:00088421v,False
487,吱,07379094n,cheep,cheep%1:11:00::,NOUN,bn:00018030n,False
488,吱,07379094n,peep,peep%1:11:00::,NOUN,bn:00018030n,False
489,推進,02548893v,expedite,expedite%2:41:00::,VERB,bn:00087855v,False
490,推進,02554922v,promote,promote%2:41:01::,VERB,bn:00082397v,False
491,推進,02554922v,advance,advance%2:41:01::,VERB,bn:00082397v,False
492,推進,02554922v,boost,boost%2:41:00::,VERB,bn:00082397v,False
493,推進,02554922v,further,further%2:41:00::,VERB,bn:00082397v,False
494,推進,02554922v,encourage,encourage%2:41:00::,VERB,bn:00082397v,False
495,推進,02548893v,hasten,hasten%2:41:00::,VERB,bn:00087855v,False
496,推進,01939553v,drive,drive%2:38:10::,VERB,bn:00087339v,False
497,推進,02555684v,carry,carry%2:41:12::,VERB,bn:00084575v,False
498,推進,03104040a,propulsive,propulsive%3:01:00::,ADJ,bn:00109129a,False
499,項,06482401n,item,item%1:10:00::,NOUN,bn:00047730n,True
500,項,06482401n,point,point%1:10:03::,NOUN,bn:00047730n,False
501,屑,07622261n,crumb,crumb%1:13:00::,NOUN,bn:00024131n,False
502,長跑,10292969n,marathoner,marathoner%1:18:00::,NOUN,bn:00051910n,False
503,長跑,10292969n,marathon_runner,marathon_runner%1:18:00::,NOUN,bn:00051910n,False
504,長跑,10292969n,road_runner,road_runner%1:18:00::,NOUN,bn:00051910n,False
505,長跑,10292969n,long-distance_runner,long-distance_runner%1:18:00::,NOUN,bn:00051910n,False
506,瓦,04435180n,tile,tile%1:06:00::,NOUN,bn:00077239n,False
507,瓦,11377043n,Watts,watts%1:18:00::,NOUN,bn:00047582n,False
508,瓦,11377043n,Isaac_Watts,isaac_watts%1:18:00::,NOUN,bn:00047582n,False
509,上,08625462n,left,left%1:15:00::,NOUN,bn:00050521n,False
510,上,08625073n,right,right%1:15:00::,NOUN,bn:00067808n,False
511,近,00444519a,near,near%3:00:00::,ADJ,bn:00099859a,False
512,近,00444519a,nigh,nigh%3:00:00::,ADJ,bn:00099859a,False
513,近,01436003a,short,short%3:00:01::,ADJ,bn:00110562a,False
514,近,00444519a,close,close%3:00:05::,ADJ,bn:00099859a,False
515,近,00409709r,near,near%4:02:01::,ADV,bn:00114747r,False
516,近,00409709r,nigh,nigh%4:02:00::,ADV,bn:00114747r,False
517,近,00409709r,close,close%4:02:01::,ADV,bn:00114747r,False
518,生疏,02230205a,out_of_practice,out_of_practice%5:00:00:unskilled:00,ADJ,bn:00108035a,False
519,生疏,02230205a,rusty,rusty%5:00:00:unskilled:00,ADJ,bn:00108035a,False
520,生疏,00024996a,new,new%5:00:00:unaccustomed:00,ADJ,bn:00107275a,False
521,空,13740168n,nothing,nothing%1:23:00::,NOUN,bn:00007146n,False
522,空,13740168n,nil,nil%1:23:00::,NOUN,bn:00007146n,False
523,空,13740168n,nix,nix%1:23:00::,NOUN,bn:00007146n,False
524,空,13740168n,nada,nada%1:23:00::,NOUN,bn:00007146n,False
525,空,13740168n,null,null%1:23:00::,NOUN,bn:00007146n,False
526,空,13740168n,aught,aught%1:23:00::,NOUN,bn:00007146n,False
527,空,13740168n,cipher,cipher%1:23:00::,NOUN,bn:00007146n,False
528,空,13740168n,cypher,cypher%1:23:00::,NOUN,bn:00007146n,False
529,空,13740168n,goose_egg,goose_egg%1:23:00::,NOUN,bn:00007146n,False
530,空,13740168n,naught,naught%1:23:00::,NOUN,bn:00007146n,False
531,空,13740168n,zero,zero%1:23:02::,NOUN,bn:00007146n,False
532,空,13740168n,zilch,zilch%1:23:00::,NOUN,bn:00007146n,False
533,空,13740168n,zip,zip%1:23:00::,NOUN,bn:00007146n,False
534,空,13740168n,zippo,zippo%1:23:00::,NOUN,bn:00007146n,False
535,空,13910116n,void,void%1:25:00::,NOUN,bn:00030635n,False
536,空,13910116n,vacancy,vacancy%1:25:00::,NOUN,bn:00030635n,False
537,空,13910116n,emptiness,emptiness%1:25:00::,NOUN,bn:00030635n,False
538,空,13910116n,vacuum,vacuum%1:25:00::,NOUN,bn:00030635n,False
539,空,01086545a,empty,empty%3:00:00::,ADJ,bn:00102176a,False
540,空,02263982a,hollow,hollow%3:00:00::,ADJ,bn:00104239a,False
541,空,01624010a,free,free%5:00:02:unoccupied:00,ADJ,bn:00103301a,False
542,窩,07990824n,brood,brood%1:14:00::,NOUN,bn:00013333n,False
543,窩,03114634n,cote,cote%1:06:00::,NOUN,bn:00023041n,False
544,窩,08400331n,litter,litter%1:14:00::,NOUN,bn:00051569n,False
545,窩,09369169n,nest,nest%1:17:00::,NOUN,bn:00057353n,True
546,窩,02136452n,fossa,fossa%1:05:01::,NOUN,bn:00024203n,False
547,窩,02136452n,fossa_cat,fossa_cat%1:05:00::,NOUN,bn:00024203n,False
548,窩,02136452n,Cryptoprocta_ferox,cryptoprocta_ferox%1:05:00::,NOUN,bn:00024203n,False
549,抗,09796809n,anti,anti%1:18:00::,NOUN,bn:00004598n,False
550,支持,01214171n,advocacy,advocacy%1:04:00::,NOUN,bn:00001602n,False
551,支持,01215392n,blessing,blessing%1:04:01::,NOUN,bn:00005158n,False
552,支持,01215392n,approval,approval%1:04:02::,NOUN,bn:00005158n,True
553,支持,01215392n,approving,approving%1:04:00::,NOUN,bn:00005158n,False
554,支持,01214171n,protagonism,protagonism%1:04:00::,NOUN,bn:00001602n,False
555,支持,07579276n,swallow,swallow%1:13:00::,NOUN,bn:00075224n,False
556,支持,07579276n,sup,sup%1:13:00::,NOUN,bn:00075224n,False
557,支持,01017320n,supporting,supporting%1:04:00::,NOUN,bn:00075334n,False
558,支持,01212519n,support,support%1:04:00::,NOUN,bn:00075331n,False
559,支持,01212882n,attachment,attachment%1:04:02::,NOUN,bn:00001360n,False
560,支持,01212882n,adherence,adherence%1:04:00::,NOUN,bn:00001360n,False
561,支持,02929289n,buttress,buttress%1:06:00::,NOUN,bn:00014321n,False
562,支持,02929289n,buttressing,buttressing%1:06:00::,NOUN,bn:00014321n,False
563,支持,01212882n,adhesion,adhesion%1:04:00::,NOUN,bn:00001360n,False
564,支持,01017320n,support,support%1:04:01::,NOUN,bn:00075334n,False
565,支持,04359589n,support,support%1:06:00::,NOUN,bn:00075335n,False
566,支持,02453889v,back,back%2:41:00::,VERB,bn:00082981v,False
567,支持,02660819v,collocate_with,collocate_with%2:42:00::,VERB,bn:00085213v,False
568,支持,02660819v,construe_with,construe_with%2:42:00::,VERB,bn:00085213v,False
569,支持,02660819v,cooccur_with,cooccur_with%2:42:00::,VERB,bn:00085213v,False
570,支持,02453889v,endorse,endorse%2:41:00::,VERB,bn:00082981v,False
571,支持,01217043v,hold_up,hold_up%2:35:00::,VERB,bn:00089387v,False
572,支持,02453889v,indorse,indorse%2:41:00::,VERB,bn:00082981v,False
573,支持,02453889v,plump_for,plump_for%2:41:00::,VERB,bn:00082981v,False
574,支持,02453889v,plunk_for,plunk_for%2:41:00::,VERB,bn:00082981v,False
575,支持,02638630v,stick_by,stick_by%2:42:00::,VERB,bn:00082346v,False
576,支持,02556126v,support,support%2:41:00::,VERB,bn:00082995v,False
577,支持,02556126v,back_up,back_up%2:41:00::,VERB,bn:00082995v,False
578,支持,02660819v,co-occur_with,co-occur_with%2:42:00::,VERB,bn:00085213v,False
579,支持,02556817v,second,second%2:41:00::,VERB,bn:00082983v,False
580,支持,02219094v,support,support%2:40:00::,VERB,bn:00094612v,False
581,支持,02556817v,back,back%2:41:01::,VERB,bn:00082983v,False
582,支持,02556817v,endorse,endorse%2:41:02::,VERB,bn:00082983v,False
583,支持,02660819v,go_with,go_with%2:42:00::,VERB,bn:00085213v,False
584,支持,02556817v,indorse,indorse%2:41:02::,VERB,bn:00082983v,False
585,支持,02663340v,corroborate,corroborate%2:42:00::,VERB,bn:00083243v,False
586,支持,02663340v,underpin,underpin%2:42:00::,VERB,bn:00083243v,False
587,支持,02663340v,bear_out,bear_out%2:42:00::,VERB,bn:00083243v,False
588,支持,02638630v,stand_by,stand_by%2:42:01::,VERB,bn:00082346v,False
589,支持,00806314v,subscribe,subscribe%2:32:03::,VERB,bn:00094546v,False
590,支持,02453889v,support,support%2:41:01::,VERB,bn:00082981v,False
591,支持,02217695v,back,back%2:40:00::,VERB,bn:00082985v,False
592,支持,02555787v,feed,feed%2:41:00::,VERB,bn:00088088v,False
593,支持,00806314v,support,support%2:32:00::,VERB,bn:00094546v,False
594,支持,02638630v,stick,stick%2:42:00::,VERB,bn:00082346v,False
595,支持,02638630v,adhere,adhere%2:42:01::,VERB,bn:00082346v,False
596,支持,02663340v,support,support%2:42:00::,VERB,bn:00083243v,False
597,支持,01217043v,hold,hold%2:35:01::,VERB,bn:00089387v,False
598,支持,01217043v,support,support%2:35:00::,VERB,bn:00089387v,False
599,支持,01217043v,sustain,sustain%2:35:00::,VERB,bn:00089387v,False
600,支持,02352650a,supported,supported%3:00:02::,ADJ,bn:00111490a,False
601,支持,02354537a,supportive,supportive%3:00:00::,ADJ,bn:00111492a,False
602,支持,02806435a,sustentacular,sustentacular%3:01:00::,ADJ,bn:00111532a,False
603,疑,14375005n,hypochondria,hypochondria%1:26:00::,NOUN,bn:00045581n,False
604,疑,14375005n,hypochondriasis,hypochondriasis%1:26:00::,NOUN,bn:00045581n,False
605,提,01024190v,mention,mention%2:32:02::,VERB,bn:00082412v,False
606,提,01020005v,note,note%2:32:00::,VERB,bn:00090740v,False
607,提,01024190v,advert,advert%2:32:12::,VERB,bn:00082412v,False
608,提,01024190v,bring_up,bring_up%2:32:00::,VERB,bn:00082412v,False
609,提,01024190v,cite,cite%2:32:00::,VERB,bn:00082412v,False
610,提,01024190v,name,name%2:32:04::,VERB,bn:00082412v,False
611,提,01024190v,refer,refer%2:32:01::,VERB,bn:00082412v,False
612,提,01020005v,observe,observe%2:32:00::,VERB,bn:00090740v,False
613,提,01020005v,mention,mention%2:32:00::,VERB,bn:00090740v,False
614,提,01020005v,remark,remark%2:32:00::,VERB,bn:00090740v,False
615,跳出來,01966501v,leap_out,leap_out%2:38:00::,VERB,bn:00084292v,False
616,跳出來,01966501v,rush_out,rush_out%2:38:00::,VERB,bn:00084292v,False
617,跳出來,01966501v,sally_out,sally_out%2:38:00::,VERB,bn:00084292v,False
618,跳出來,01966501v,burst_forth,burst_forth%2:38:00::,VERB,bn:00084292v,False
619,費,13320168n,fee,fee%1:21:00::,NOUN,bn:00033939n,True
620,煎,00246940n,frying,frying%1:04:00::,NOUN,bn:00036718n,False
621,煎,00246940n,sauteing,sauteing%1:04:00::,NOUN,bn:00036718n,False
622,煎,00374893v,decoct,decoct%2:30:00::,VERB,bn:00086396v,False
623,煎,00325328v,fry,fry%2:30:00::,VERB,bn:00088607v,False
624,設定,01657641v,configure,configure%2:36:00::,VERB,bn:00085578v,False
625,表演,00548326n,acting,acting%1:04:00::,NOUN,bn:00001092n,True
626,表演,06892775n,concert,concert%1:10:00::,NOUN,bn:00021559n,True
627,表演,06891493n,performance,performance%1:10:00::,NOUN,bn:00061560n,True
628,表演,00548326n,playing,playing%1:04:02::,NOUN,bn:00001092n,False
629,表演,00548326n,playacting,playacting%1:04:00::,NOUN,bn:00001092n,False
630,表演,00548326n,performing,performing%1:04:00::,NOUN,bn:00001092n,False
631,表演,06891493n,public_presentation,public_presentation%1:10:00::,NOUN,bn:00061560n,False
632,表演,06619065n,show,show%1:10:00::,NOUN,bn:00071316n,False
633,表演,01722645v,act_out,act_out%2:36:01::,VERB,bn:00082299v,False
634,表演,01719921v,act,act%2:36:03::,VERB,bn:00082294v,False
635,表演,01719921v,play,play%2:36:10::,VERB,bn:00082294v,False
636,表演,01719921v,roleplay,roleplay%2:36:00::,VERB,bn:00082294v,False
