,word,closenessA,betweennessA,degreeA,transA,ncompoA,closenessB,betweennessB,degreeB,transB,ncompoB,closenessC,betweennessC,degreeC,transC,ncompoC,nSense,simp_word,N,RT,RTSD,ERR,length,Word,Frequency,C1Frequency,C2Frequency,C3Frequency,C4Frequency,C1FamilySize,C2FamilySize,C3FamilySize,C4FamilySize,C1FamilyFrequency,C2FamilyFrequency,C3FamilyFrequency,C4FamilyFrequency,C1ConditionalProbability,C12ConditionalProbability,C123ConditionalProbability,C1BackwardConditionalProbability,C12BackwardConditionalProbability,C123BackwardConditionalProbability,C1RE,C2RE,PMI,Strokes,C1Strokes,C2Strokes,C3Strokes,C4Strokes
2451,資料,3.468970062788358e-05,0.0,0.0,,1.0,3.4690302336421504e-05,0.0,0.5,,1.5,3.4690302336421504e-05,0.0,0.5,,1.5,2,资料,42,599.892380952381,144.6781709023721,0.0,2,资料,49.8888,240.72099999999998,191.6,,,54,72.0,,,332.9726,228.7472,,,0.24949952,,,0.25344581,,,6.0142,5.3159,7.9393,20,10,10.0,,
2452,資料庫,3.717807489983239e-05,0.0,1.0,,1931.0,3.468970062788358e-05,0.0,0.0,,1.0,4.225797145227306e-05,0.0,1.0,,5165.0,1,资料库,40,708.4750000000001,241.46108441564556,0.0,3,资料库,0.7784,240.72099999999998,191.6,57.1012,,54,72.0,40.0,,332.9726,228.7472,38.2802,,0.38321168,0.875,,1.0,0.10971787,,,,3.997,27,10,10.0,7.0,
2453,資格,3.468970062788358e-05,0.0,0.0,,1.0,3.469090404495941e-05,0.0,1.0,,2.0,3.469090404495941e-05,0.0,1.0,,2.0,1,资格,41,613.2709756097562,120.02570003555216,2.380952380952381,2,资格,24.5589,240.72099999999998,346.7704,,,54,46.0,,,332.9726,343.9807,,,0.12282198,,,0.0814245,,,6.0142,6.0387,6.2706,20,10,10.0,,
2454,資源,3.468970062788358e-05,0.0,0.0,,1.0,3.468970062788358e-05,0.0,0.0,,1.0,3.468970062788358e-05,0.0,0.0,,1.0,1,资源,40,648.0962499999998,195.81395467267222,0.0,2,资源,50.2965,240.72099999999998,153.7728,,,54,52.0,,,332.9726,192.7428,,,0.25153852,,,0.32069764,,,6.0142,5.2329,8.1859,23,10,13.0,,
2455,資訊,3.468970062788358e-05,0.0,0.0,,1.0,3.468970062788358e-05,0.0,0.0,,1.0,3.468970062788358e-05,0.0,0.0,,1.0,5,资讯,38,705.0221052631578,196.20590446467102,5.0,2,资讯,18.3469,240.72099999999998,60.8444,,,54,26.0,,,332.9726,51.0526,,,0.09175502,,,0.4523853,,,6.0142,2.9076,8.7145,15,10,5.0,,
2456,資金,3.468970062788358e-05,0.0,0.0,,1.0,3.469210754553339e-05,0.0,2.0,1.0,3.0,4.225748032788292e-05,0.0,2.0,1.0,5165.0,1,资金,40,692.3969999999999,286.1843475821584,0.0,2,资金,24.596,240.72099999999998,738.9778,,,54,205.0,,,332.9726,620.8154,,,0.12300734,,,0.10533668,,,6.0142,5.3177,5.5291,18,10,8.0,,
2457,賈,3.468970062788358e-05,0.0,0.0,,1.0,3.468970062788358e-05,0.0,0.0,,1.0,3.468970062788358e-05,0.0,0.0,,1.0,1,贾,39,852.2210256410257,316.20417176410837,4.878048780487805,1,贾,2.298,10.5975,,,,0,,,,0.0,,,,,,,,,,,,,10,10,,,
2458,賞,3.504518866050125e-05,5.4595849887541934e-06,0.42857142857142855,0.0,276.7142857142857,3.4690216378058945e-05,0.0,0.42857142857142855,,1.4285714285714286,3.5771168086101536e-05,3.6388697949734703e-06,0.8571428571428571,0.5,739.0,7,赏,41,670.3978048780488,196.0341880452509,2.380952380952381,1,赏,10.3336,72.2667,,,,26,,,,88.7546,,,,,,,,,,,,,12,12,,,
2459,賠償,3.4690302336421504e-05,0.0,0.5,,1.5,3.4690302336421504e-05,0.0,0.5,,1.5,3.470234187432099e-05,4.814002295918045e-09,1.5,0.0,11.5,2,赔偿,40,673.1272500000001,203.84619763989582,2.4390243902439024,2,赔偿,6.1898,14.8494,20.7704,,,13,16.0,,,11.275,28.6583,,,0.76395242,,,0.32414596,,,1.6178,2.4776,12.9641,23,12,11.0,,
2460,賤人,3.468970062788358e-05,0.0,0.0,,1.0,3.469090404495941e-05,0.0,1.0,,2.0,3.469090404495941e-05,0.0,1.0,,2.0,1,贱人,39,754.5533333333334,288.98797275404263,2.5,2,贱人,21.5345,76.7111,8774.3259,,,11,625.0,,,32.2609,5702.1349,,,0.83621186,,,0.005998600000000001,,,1.9796,4.5563,5.4666,11,9,2.0,,
2461,賦予,3.59338641005194e-05,6.232413686679611e-10,2.5,0.7,966.0,3.4696320403015434e-05,1.0430338307822432e-09,4.0,0.7833333333333333,6.5,3.847671631254464e-05,2.8549708060513957e-09,7.5,0.9181818181818182,2585.5,2,赋予,40,726.9414999999997,348.62517469118853,0.0,2,赋予,6.7902,16.3556,57.363,,,9,10.0,,,21.6234,79.1401,,,0.9159999999999999,,,0.08850242,,,1.5668,5.5628,10.3731,16,12,4.0,,
2462,質,3.468970062788358e-05,0.0,0.0,,1.0,3.4690422694828705e-05,0.0,0.6,1.0,1.6,3.4690422694828705e-05,0.0,0.6,1.0,1.6,5,质,36,740.1641666666666,225.63143190832284,7.6923076923076925,1,质,4.7665,215.3481,,,,70,,,,298.2654,,,,,,,,,,,,,8,8,,,
2463,質疑,3.468970062788358e-05,0.0,0.0,,1.0,3.469090404495941e-05,0.0,1.0,,2.0,3.469090404495941e-05,0.0,1.0,,2.0,1,质疑,38,619.4531578947368,141.5744419999461,2.564102564102564,2,质疑,26.768,215.3481,112.9037,,,70,40.0,,,298.2654,144.6479,,,0.32666908,,,0.26498863,,,4.624,5.0529,7.9725,22,8,14.0,,
2464,賺錢,3.468970062788358e-05,0.0,0.0,,1.0,3.468970062788358e-05,0.0,0.0,,1.0,3.468970062788358e-05,0.0,0.0,,1.0,2,赚钱,42,691.9609523809528,183.69008323020387,0.0,2,赚钱,5.4559,74.0444,666.7556,,,4,49.0,,,6.6345,164.5738,,,0.83352208,,,0.04573985,,,1.3527,4.4078,10.7536,24,14,10.0,,
2465,購物,3.468970062788358e-05,0.0,0.0,,1.0,3.468970062788358e-05,0.0,0.0,,1.0,3.468970062788358e-05,0.0,0.0,,1.0,1,购物,40,718.4292500000003,322.6596360649664,0.0,2,购物,43.2394,151.1605,651.5556,,,36,179.0,,,137.3684,854.4255,,,0.44814075,,,0.06554743,,,5.1925,6.1344,7.1281,16,8,8.0,,
2466,購買,3.469692217416682e-05,0.0,1.0,,7.0,3.469571854833114e-05,0.0,5.0,1.0,6.0,3.469812625941328e-05,4.814002295918047e-10,6.0,0.9333333333333332,8.0,1,购买,39,643.9512820512823,191.8118266369062,2.5,2,购买,39.192,151.1605,644.9136,,,36,25.0,,,137.3684,70.3113,,,0.40619238,,,0.90998279,,,5.1925,4.3604,10.5087,14,8,6.0,,
2467,贈送,3.717802733340538e-05,0.0,1.0,,1931.0,3.469090404495941e-05,0.0,1.0,,2.0,4.2257394654855615e-05,0.0,5.0,1.0,5165.0,1,赠送,39,648.7741025641028,251.55400512266206,2.5,2,赠送,12.7279,38.4099,524.8543,,,14,54.0,,,39.659,201.8903,,,0.74717145,,,0.15654632,,,2.3235,3.5531,9.0654,25,16,9.0,,
2468,贊助,3.468970062788358e-05,0.0,0.0,,1.0,3.468970062788358e-05,0.0,0.0,,1.0,3.469812600881452e-05,0.0,1.0,,8.0,1,赞助,41,642.0448780487802,188.37149827033244,0.0,2,赞助,6.5085,100.3753,383.7333,,,27,60.0,,,62.424,512.3425,,,0.13568227,,,0.01483309,,,3.2168,7.1296,6.2403,23,16,7.0,,
2469,贊同,3.468970062788358e-05,0.0,0.0,,1.0,3.468970062788358e-05,0.0,0.0,,1.0,3.469210754553339e-05,0.0,2.0,1.0,3.0,1,赞同,38,643.7628947368422,190.10335757598807,5.0,2,赞同,5.7895,100.3753,1060.7556,,,27,136.0,,,62.424,1155.8488,,,0.12069232,,,0.01803279,,,3.2168,4.8629,4.978,22,16,6.0,,
2470,贊成,3.468970062788358e-05,0.0,0.0,,1.0,3.468970062788358e-05,0.0,0.0,,1.0,3.469090408670849e-05,0.0,1.0,1.0,2.0,2,赞成,41,603.6614634146341,131.48330136486857,0.0,2,赞成,7.4648,100.3753,2464.4938,,,27,192.0,,,62.424,2964.6034,,,0.15561737,,,0.01069354,,,3.2168,6.2143,3.8617,22,16,6.0,,
2471,赤字,3.593754217168264e-05,0.0,1.0,,969.0,3.4690302336421504e-05,0.0,0.5,,1.5,3.848635767537549e-05,2.4070011479590227e-08,1.5,0.0,2593.5,2,赤字,36,1037.2208333333333,373.07715845672396,14.285714285714285,2,赤字,0.7784,56.0889,458.5333,,,22,86.0,,,28.3914,443.3655,,,0.0372737,,,0.00222925,,,2.1583,7.0358,4.9172,13,7,6.0,,
2472,赫然,3.468970062788358e-05,0.0,0.0,,1.0,3.468970062788358e-05,0.0,0.0,,1.0,3.468970062788358e-05,0.0,0.0,,1.0,1,赫然,37,965.2964864864864,450.07129692117934,9.75609756097561,2,赫然,2.5574,21.5457,1939.9062,,,8,139.0,,,6.6568,2779.6961,,,0.59278351,,,0.00117651,,,0.9095,6.1613,5.5974,26,14,12.0,,
2473,走,3.4690362713988986e-05,0.0,0.05,,1.55,3.4691626602659615e-05,1.2582051455240342e-10,1.55,0.9738095238095238,2.6,3.5071092520472115e-05,8.029215062544621e-10,1.9,0.9595238095238096,261.7,20,走,41,623.7458536585367,222.35149607069857,0.0,1,走,1010.1779,1060.6222,,,,84,,,,364.0623,,,,,,,,,,,,,7,7,,,
2474,走私,3.468970062788358e-05,0.0,0.0,,1.0,3.468970062788358e-05,0.0,0.0,,1.0,3.468970062788358e-05,0.0,0.0,,1.0,2,走私,39,723.8902564102564,296.7123921585664,2.5,2,走私,2.8984,1060.6222,123.5951,,,84,52.0,,,364.0623,129.7924,,,0.01611242,,,0.05585714,,,4.4567,2.8266,4.5105,14,7,7.0,,
2475,起伏,3.468970062788358e-05,0.0,0.0,,1.0,3.468970062788358e-05,0.0,0.0,,1.0,3.468970062788358e-05,0.0,0.0,,1.0,9,起伏,39,717.6430769230769,215.169719464644,2.5,2,起伏,8.7102,3212.4494,49.6296,,,142,22.0,,,3564.4033,59.2439,,,0.0070922,,,0.17505959,,,5.9555,4.2459,3.9782,16,10,6.0,,
2476,起初,3.468970062788358e-05,0.0,0.0,,1.0,3.469090404495941e-05,0.0,1.0,,2.0,3.469090404495941e-05,0.0,1.0,,2.0,1,起初,42,794.5209523809525,335.92487742386896,0.0,2,起初,3.9437,3212.4494,467.76300000000003,,,142,47.0,,,3564.4033,332.639,,,0.00321111,,,0.05218756,,,5.9555,3.8295,0.2728,17,10,7.0,,
2477,超,3.468970062788358e-05,0.0,0.0,,1.0,3.4696751964399915e-05,5.1780865031723505e-09,4.857142857142857,0.5983660130718954,6.857142857142858,3.47003646084395e-05,1.7020936689138806e-08,5.142857142857143,0.7833333333333333,9.857142857142858,7,超,39,767.0784615384615,361.20708930749385,2.5,1,超,128.2209,1189.7877,,,,72,,,,1501.401,,,,,,,,,,,,,12,12,,,
2478,超級,3.468970062788358e-05,0.0,0.0,,1.0,3.470174192104589e-05,7.079415141055948e-11,9.5,0.9934640522875816,11.0,3.470174192104589e-05,0.0,9.5,1.0,11.0,2,超级,39,649.037435897436,232.4642815655312,2.5,2,超级,111.831,1189.7877,624.6667,,,72,69.0,,,1501.401,626.2565,,,0.07503793,,,0.18537496,,,6.3426,6.0939,5.3491,18,12,6.0,,
2479,超越,3.468970062788358e-05,0.0,0.0,,1.0,3.4693913151341896e-05,0.0,3.5,1.0,4.5,3.469451497470063e-05,0.0,3.5,1.0,5.0,4,超越,42,704.7588095238092,242.71273938449195,0.0,2,超越,22.0237,1189.7877,533.1753,,,72,40.0,,,1501.401,376.4047,,,0.01477779,,,0.19476859,,,6.3426,5.6765,4.8627,24,12,12.0,,
2480,超過,3.468970062788358e-05,0.0,0.0,,1.0,3.46937125748689e-05,0.0,2.333333333333333,1.0,4.333333333333333,3.469772681941931e-05,0.0,2.333333333333333,1.0,7.666666666666668,3,超过,41,640.6585365853657,180.1656067838837,0.0,2,超过,1179.0215,1189.7877,4522.7704,,,72,134.0,,,1501.401,3698.5174,,,0.79111642,,,0.48874549,,,6.3426,6.028,6.1787,18,12,6.0,,
2481,越,3.5104439167340475e-05,0.0,0.16666666666666666,,322.6666666666667,3.46911046979731e-05,0.0,1.1666666666666667,1.0,2.1666666666666665,3.5954719984130266e-05,2.327672850483657e-06,1.8333333333333333,0.5,864.6666666666665,6,越,39,701.6194871794874,213.46672453555996,4.878048780487805,1,越,370.8228,533.1753,,,,40,,,,376.4047,,,,,,,,,,,,,12,12,,,
2482,越戰,3.469090404495941e-05,0.0,1.0,,2.0,3.468970062788358e-05,0.0,0.0,,1.0,3.469331104610448e-05,0.0,1.0,,4.0,1,越战,21,1019.6590476190477,410.8174465124959,46.153846153846146,2,越战,1.0304,533.1753,721.5358,,,40,145.0,,,376.4047,850.1631,,,0.01843012,,,0.00219284,,,3.7556,6.5352,1.3949,21,12,9.0,,
2483,越軌,3.468970062788358e-05,0.0,0.0,,1.0,3.468970062788358e-05,0.0,0.0,,1.0,3.468970062788358e-05,0.0,0.0,,1.0,1,越轨,35,820.2485714285713,295.89157636801093,14.634146341463413,2,越轨,0.2669,533.1753,23.3481,,,40,17.0,,,376.4047,29.7035,,,0.00477327,,,0.01578947,,,3.7556,1.4681,4.1539,18,12,6.0,,
2484,趕快,3.468970062788358e-05,0.0,0.0,,1.0,3.468970062788358e-05,0.0,0.0,,1.0,3.468970062788358e-05,0.0,0.0,,1.0,1,赶快,39,787.5330769230768,425.68236831650285,0.0,2,赶快,68.8436,313.3037,2704.5284,,,24,61.0,,,368.1987,1767.3017,,,0.18978236,,,0.17487337,,,6.8119,5.8531,5.1618,17,10,7.0,,
2485,趕緊,3.468970062788358e-05,0.0,0.0,,1.0,3.468970062788358e-05,0.0,0.0,,1.0,3.468970062788358e-05,0.0,0.0,,1.0,1,赶紧,40,631.9232499999998,184.60683658740186,2.4390243902439024,2,赶紧,217.5093,313.3037,340.0395,,,24,41.0,,,368.1987,403.2172,,,0.59961173,,,0.8297373,,,6.8119,7.2877,8.9601,20,10,10.0,,
2486,趕路,3.468970062788358e-05,0.0,0.0,,1.0,3.468970062788358e-05,0.0,0.0,,1.0,3.468970062788358e-05,0.0,0.0,,1.0,1,赶路,38,771.9523684210527,363.1251811735822,5.0,2,赶路,4.1067,313.3037,834.2963,,,24,162.0,,,368.1987,614.8480000000001,,,0.01132114,,,0.01159335,,,6.8119,3.9833,2.7485,23,10,13.0,,
2487,趙,3.6182710345715334e-05,0.0,0.6,,1159.0,3.4712839389619066e-05,3.1050314808671385e-08,1.2,0.6666666666666666,20.2,4.225800385573867e-05,7.114246990672904e-05,9.8,0.6773993808049535,5165.0,5,赵,39,699.3492307692306,142.67497097995096,2.5,1,赵,13.4692,70.3309,,,,1,,,,0.2446,,,,,,,,,,,,,9,9,,,
2488,趣,3.468970062788358e-05,0.0,0.0,,1.0,3.469090406583395e-05,0.0,1.0,1.0,2.0,3.469120493053945e-05,0.0,1.0,1.0,2.25,4,趣,41,751.1102439024393,263.9221289745121,2.380952380952381,1,趣,10.089,166.1284,,,,23,,,,220.1186,,,,,,,,,,,,,15,15,,,
2489,趨勢,3.468970062788358e-05,0.0,0.0,,1.0,3.469090404495941e-05,0.0,1.0,,2.0,4.2257407044281316e-05,0.0,1.0,,5165.0,1,趋势,40,764.0685000000003,327.7501550434806,0.0,2,趋势,16.6642,15.7284,111.9654,,,9,63.0,,,20.8302,134.2476,,,0.86761868,,,0.14591718,,,2.6243,4.5609,11.0838,20,12,8.0,,
2490,足夠,3.468970062788358e-05,0.0,0.0,,1.0,3.46917063786754e-05,0.0,1.6666666666666667,1.0,2.6666666666666665,3.46917063786754e-05,0.0,1.6666666666666667,1.0,2.6666666666666665,3,足够,40,640.4242500000001,240.83419282842743,0.0,2,足够,52.4907,252.6519,348.6914,,,69,10.0,,,287.1831,208.295,,,0.52627276,,,0.26010138,,,5.0358,6.6370000000000005,8.3582,18,7,11.0,,
2491,足跡,3.717806861837248e-05,0.0,1.0,,1931.0,3.468970062788358e-05,0.0,0.0,,1.0,4.2257472047652146e-05,0.0,1.0,,5165.0,3,足迹,39,622.8333333333334,204.35890643325672,2.4390243902439024,2,足迹,6.7828,252.6519,86.5877,,,69,33.0,,,287.1831,121.1638,,,0.06800446,,,0.06075294,,,5.0358,5.2736,6.1928,16,7,9.0,,
2492,跑,3.468982096959117e-05,0.0,0.1,,1.1,3.4690181994713924e-05,0.0,0.4,,1.4,3.4690302336421504e-05,0.0,0.5,,1.5,10,跑,39,613.5012820512819,261.7921399063278,2.5,1,跑,189.1179,224.5235,,,,27,,,,69.2884,,,,,,,,,,,,,12,12,,,
2493,跑道,3.5519197542243193e-05,0.0,0.3333333333333333,,644.3333333333334,3.468970062788358e-05,0.0,0.0,,1.0,3.7212457135705146e-05,0.0,0.3333333333333333,,1722.333333333333,3,跑道,40,656.32775,111.56141536109898,0.0,2,跑道,2.7131,224.5235,2396.7111,,,27,210.0,,,69.2884,3319.3921,,,0.09859914,,,0.00088002,,,2.5099,6.4551,2.0853,24,12,12.0,,
2494,距離,3.518739293614655e-05,0.0,0.2,,387.0,3.468994131129875e-05,0.0,0.2,,1.2,3.620354653690687e-05,0.0,0.4,,1034.0,5,距离,38,638.4978947368421,197.1220039571855,2.564102564102564,2,距离,76.42699999999999,106.6716,498.3852,,,10,73.0,,,91.7791,570.0741,,,1.0,,,0.43091198,,,6.0377,6.1386,8.9756,23,12,11.0,,
2495,跟蹤,3.468970062788358e-05,0.0,0.0,,1.0,3.469090408670849e-05,0.0,1.0,1.0,2.0,3.469090408670849e-05,0.0,1.0,1.0,2.0,2,跟踪,40,696.5870000000003,330.3783324924812,0.0,2,跟踪,24.3514,861.6049,67.2988,,,21,8.0,,,78.2209,88.3617,,,0.44314043,,,0.29747351,,,4.0553,4.7438,10.6233,28,13,15.0,,
2496,跨越,3.468970062788358e-05,0.0,0.0,,1.0,3.4691806733017856e-05,0.0,1.75,1.0,2.75,3.4692408556376595e-05,0.0,1.75,1.0,3.25,4,跨越,41,681.870487804878,233.6036518116873,0.0,2,跨越,8.7324,33.4765,533.1753,,,10,40.0,,,16.1379,376.4047,,,0.57943925,,,0.07722565,,,1.7686,5.6765,10.077,25,13,12.0,,
2497,跪下,3.469210750378142e-05,0.0,1.0,,3.0,3.469090404495941e-05,0.0,1.0,,2.0,3.469210754553339e-05,0.0,2.0,1.0,3.0,1,跪下,39,676.4220512820513,186.65900576324623,2.5,2,跪下,5.0334,18.9432,4449.8815,,,5,264.0,,,7.8799,4733.017,,,0.81026253,,,0.00190943,,,0.9864,4.8294,5.5255,16,13,3.0,,
2498,路線,3.468970062788358e-05,0.0,0.0,,1.0,3.4692709421084986e-05,0.0,2.5,1.0,3.5,3.4692709421084986e-05,0.0,2.5,1.0,3.5,2,路线,39,634.9935897435898,180.73392713697518,2.5,2,路线,15.1371,834.2963,320.3901,,,162,180.0,,,614.8480000000001,277.3388,,,0.07504042,,,0.07955121,,,4.0217,3.9701,5.2612,21,13,8.0,,
2499,跳舞,3.468970062788358e-05,0.0,0.0,,1.0,3.469210754553339e-05,0.0,2.0,1.0,3.0,3.469210754553339e-05,0.0,2.0,1.0,3.0,1,跳舞,41,612.8185365853658,134.37702339985427,0.0,2,跳舞,44.7072,171.7481,270.5975,,,32,77.0,,,104.0993,249.0808,,,0.57580676,,,0.59202906,,,5.0095,4.8635,9.3924,27,13,14.0,,
2500,踩,3.468970062788358e-05,0.0,0.0,,1.0,3.469090404495941e-05,0.0,1.0,,2.0,3.469090404495941e-05,0.0,1.0,,2.0,5,踩,38,741.6518421052632,283.49326479301317,5.0,1,踩,37.7168,31.2296,,,,2,,,,0.2446,,,,,,,,,,,,,15,15,,,
2501,蹩腳,3.468970062788358e-05,0.0,0.0,,1.0,3.468970062788358e-05,0.0,0.0,,1.0,3.47282486711656e-05,0.0,1.0,,33.0,1,蹩脚,37,905.867837837838,410.0411597099814,7.5,2,蹩脚,2.0163,1.4765,215.7383,,,1,88.0,,,2.0163,116.4937,,,1.0,,,0.05228758,,,0.9697,2.2949,11.7819,29,18,11.0,,
2502,蹲,3.468970062788358e-05,0.0,0.0,,1.0,3.469023549847243e-05,0.0,0.4444444444444444,1.0,1.4444444444444444,3.469023549847243e-05,0.0,0.4444444444444444,1.0,1.4444444444444444,9,蹲,39,769.2333333333335,263.6309013447763,2.5,1,蹲,16.9533,15.437000000000001,,,,1,,,,0.7784,,,,,,,,,,,,,19,19,,,
2503,身份證,3.468970062788358e-05,0.0,0.0,,1.0,3.468970062788358e-05,0.0,0.0,,1.0,3.469210752465451e-05,0.0,1.0,,3.0,2,身份证,41,595.2360975609757,145.27397516207162,2.380952380952381,3,身份证,18.9993,1181.5309,304.3012,309.0519,,169,16.0,85.0,,1499.4366,169.2365,407.8577,,1.0,1.0,,1.0,0.51798707,,,,2.6693,20,7,6.0,7.0,
2504,身處,3.468970062788358e-05,0.0,0.0,,1.0,3.469150587874889e-05,0.0,1.5,1.0,2.5,3.469210769166819e-05,0.0,1.5,1.0,3.0,2,身处,35,878.7168571428571,311.9502391009283,12.5,2,身处,5.2039,1181.5309,470.1136,,,169,113.0,,,1499.4366,515.3299,,,0.00536332,,,0.01915677,,,6.2857,4.4922,1.2943,12,7,5.0,,
2505,身體,3.468970062788358e-05,0.0,0.0,,1.0,3.4692709337573806e-05,1.8052508609692671e-09,2.5,0.3333333333333333,3.5,3.84755212038745e-05,0.000166394433995773,7.0,0.5181818181818182,2584.5,2,身体,40,619.5810000000001,250.9616453359824,0.0,2,身体,266.3232,1181.5309,1049.1704,,,169,192.0,,,1499.4366,1477.109,,,0.27448449,,,0.47158815,,,6.2857,5.7962,5.4152,14,7,7.0,,
2506,車站,3.468970062788358e-05,0.0,0.0,,1.0,3.468970062788358e-05,0.0,0.0,,1.0,3.468970062788358e-05,0.0,0.0,,1.0,2,车站,41,684.9802439024393,259.8365231976419,0.0,2,车站,26.8421,1119.042,339.9556,,,264,74.0,,,1037.4648,220.8154,,,0.11139825,,,0.23882074,,,4.3667,4.999,6.2826,14,4,10.0,,
2507,軌,3.468970062788358e-05,0.0,0.0,,1.0,3.469165653556413e-05,0.0,1.625,1.0,2.625,3.658163878338065e-05,0.0,1.625,1.0,1292.125,8,轨,41,670.5329268292681,142.07684106222098,0.0,1,轨,1.4085,23.3481,,,,17,,,,29.7035,,,,,,,,,,,,,6,6,,,
2508,軍,3.468970062788358e-05,0.0,0.0,,1.0,3.469045278964951e-05,0.0,0.5,1.0,1.625,3.658185731630906e-05,0.0,0.5,1.0,1292.125,8,军,41,653.3351219512198,204.5379706573073,2.380952380952381,1,军,11.742,286.084,,,,176,,,,379.8517,,,,,,,,,,,,,6,6,,,
2509,軍事,3.468970062788358e-05,0.0,0.0,,1.0,3.468970062788358e-05,0.0,0.0,,1.0,3.468970062788358e-05,0.0,0.0,,1.0,2,军事,37,646.3343243243244,161.58651144442982,7.5,2,军事,11.3862,286.084,2513.6148,,,176,227.0,,,379.8517,2074.2476,,,0.12330417,,,0.01325406,,,3.4021,5.1272,2.6771,14,6,8.0,,
2510,軍人,3.717805015760315e-05,0.0,1.0,,1931.0,3.469090404495941e-05,0.0,1.0,,2.0,4.2258272091945465e-05,1.2427346926912433e-05,2.0,0.0,5165.0,1,军人,42,629.2240476190477,211.34913186893812,0.0,2,军人,6.7013,286.084,8774.3259,,,176,625.0,,,379.8517,5702.1349,,,0.07256964,,,0.00186669,,,3.4021,4.5563,0.3734,8,6,2.0,,
2511,軍隊,3.7178050349403244e-05,4.643105214412954e-06,2.0,0.0,1931.0,3.4693311087859345e-05,0.0,2.0,1.0,4.0,4.2258138528851206e-05,4.9687724697318106e-05,4.0,0.16666666666666666,5165.0,1,军队,39,659.5394871794874,331.8379706863028,2.5,2,军队,17.0126,286.084,286.7457,,,176,105.0,,,379.8517,315.3669,,,0.18423376,,,0.08080417,,,3.4021,5.1658,5.9046,10,6,4.0,,
2512,較,3.468970062788358e-05,0.0,0.0,,1.0,3.4696320674500315e-05,5.81691944090097e-09,4.5,0.6333333333333333,6.5,3.84786019273642e-05,5.215169153911214e-09,4.5,0.8,2587.0,2,较,40,743.3575000000002,282.38427128739437,0.0,1,较,43.9437,152.7012,,,,9,,,,181.2898,,,,,,,,,,,,,10,10,,,
2513,較量,3.468970062788358e-05,0.0,0.0,,1.0,3.4690302336421504e-05,0.0,0.5,,1.5,3.4690302336421504e-05,0.0,0.5,,1.5,2,较量,40,668.4452499999999,224.989521579226,0.0,2,较量,5.1371,152.7012,446.3852,,,9,141.0,,,181.2898,613.106,,,0.49963951,,,0.00871282,,,1.2998,5.6255,4.0336,22,10,12.0,,
2514,輔導,3.4697227812873434e-05,0.0,0.25,,7.25,3.468970062788358e-05,0.0,0.0,,1.0,3.6581275941395867e-05,0.0,0.25,,1292.0,4,辅导,40,673.9235000000001,217.62759406898815,0.0,2,辅导,3.8844,17.9259,239.5654,,,13,64.0,,,12.5352,309.6961,,,0.4192,,,0.02966318,,,1.4104,5.0905,8.7962,17,11,6.0,,
2515,輕易,3.468970062788358e-05,0.0,0.0,,1.0,3.4690302336421504e-05,0.0,0.5,,1.5,3.4690302336421504e-05,0.0,0.5,,1.5,2,轻易,39,670.3879487179486,152.0505776167143,2.5,2,轻易,37.1905,313.3975,485.6741,,,60,44.0,,,397.5167,572.2239,,,0.15943179999999998,,,0.11300822,,,6.3783,7.5183,6.6893,17,9,8.0,,
2516,輕視,3.46909040658325e-05,0.0,0.5,,2.0,3.46915057952464e-05,0.0,1.5,1.0,2.5,3.4692709337573806e-05,2.4070011479590224e-09,2.5,0.6666666666666666,3.5,2,轻视,39,738.0351282051282,254.8690207979055,4.878048780487805,2,轻视,2.6835,313.3975,540.716,,,60,86.0,,,397.5167,667.2128,,,0.01150375,,,0.00757449,,,6.3783,5.5486,2.127,17,9,8.0,,
2517,輕鬆,3.468970062788358e-05,0.0,0.0,,1.0,3.469010176690886e-05,0.0,0.3333333333333333,,1.3333333333333333,3.469010176690886e-05,0.0,0.3333333333333333,,1.3333333333333333,3,轻松,41,689.2582926829268,293.1915749719157,0.0,2,轻松,116.338,313.3975,203.7531,,,60,54.0,,,397.5167,238.0578,,,0.49872887,,,0.61687827,,,6.3783,6.4747,8.9063,17,9,8.0,,
2518,輝,3.468970062788358e-05,0.0,0.0,,1.0,3.4690302336421504e-05,0.0,0.5,,1.5,3.4690302336421504e-05,0.0,0.5,,1.5,2,辉,40,770.7035000000002,280.52416726229643,2.4390243902439024,1,辉,0.3929,36.7111,,,,13,,,,34.8332,,,,,,,,,,,,,12,12,,,
2519,輟學,3.468970062788358e-05,0.0,0.0,,1.0,3.468970062788358e-05,0.0,0.0,,1.0,3.468970062788358e-05,0.0,0.0,,1.0,1,辍学,39,791.0471794871796,273.9879353370436,2.5,2,辍学,0.934,0.8099,1166.4395,,,1,248.0,,,0.934,1430.7191,,,1.0,,,0.00149818,,,0.7841,4.8545,7.9834,20,12,8.0,,
2520,輪廓,3.468970062788358e-05,0.0,0.0,,1.0,3.468970062788358e-05,0.0,0.0,,1.0,3.468970062788358e-05,0.0,0.0,,1.0,2,轮廓,40,706.3220000000003,222.2605078615438,4.761904761904762,2,轮廓,4.0178,93.6,3.5062,,,59,1.0,,,64.7887,4.0178,,,0.0985813,,,1.0,,,3.2626,1.1969,12.4363,22,8,14.0,,
